"category","object_type","display_name","script_path","model_path","source_count","historical_faction_guess","countries","source_missions"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_050.txt","graphics\bridges\bridge_rd_wood_050.mgm","223","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_250.txt","graphics\bridges\bridge_rd_wood_250.mgm","9","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_250.txt","graphics\bridges\bridge_rd_cptl_250.mgm","46","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_150.txt","graphics\bridges\bridge_rd_cptl_150.mgm","109","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_200.txt","graphics\bridges\bridge_rd_cptl_200.mgm","39","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_075.txt","graphics\bridges\bridge_rd_cptl_075.mgm","232","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_200.txt","graphics\bridges\bridge_rd_wood_200.mgm","9","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_100.txt","graphics\bridges\bridge_rd_wood_100.mgm","51","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_025.txt","graphics\bridges\bridge_rd_cptl_025.mgm","308","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_gridshort.txt","graphics\bridges\br_rd_up_gridshort.mgm","13","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_start.txt","graphics\bridges\br_rd_up_start.mgm","142","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_025.txt","graphics\bridges\bridge_rd_wood_025.mgm","404","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_075.txt","graphics\bridges\bridge_rd_wood_075.mgm","79","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_wood_150.txt","graphics\bridges\bridge_rd_wood_150.mgm","36","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_archlow.txt","graphics\bridges\br_rd_up_archlow.mgm","21","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_ramp.txt","graphics\bridges\br_rd_ramp.mgm","37","terrain/static","0,501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_archsemi.txt","graphics\bridges\br_rd_up_archsemi.mgm","56","terrain/static","0,501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_dn_grid.txt","graphics\bridges\br_rd_dn_grid.mgm","9","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_grid.txt","graphics\bridges\br_rd_up_grid.mgm","29","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_repair_050.txt","graphics\bridges\bridge_rd_repair_050.mgm","47","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_repair_015.txt","graphics\bridges\bridge_rd_repair_015.mgm","26","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_girder.txt","graphics\bridges\br_rd_up_girder.mgm","78","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_rampstonemed.txt","graphics\bridges\br_rd_rampstonemed.mgm","35","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_arch.txt","graphics\bridges\br_rd_up_arch.mgm","43","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_rampmed.txt","graphics\bridges\br_rd_rampmed.mgm","31","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_rampgirder.txt","graphics\bridges\br_rd_rampgirder.mgm","3","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_repair_100.txt","graphics\bridges\bridge_rd_repair_100.mgm","6","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_dn_start.txt","graphics\bridges\br_rd_dn_start.mgm","4","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierpsp_line_3x.txt","graphics\blocks\arf_caponierpsp_line_3x.mgm","22","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierpsp_part.txt","graphics\blocks\arf_caponierpsp_part.mgm","283","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierpsp_5x.txt","graphics\blocks\arf_caponierpsp_5x.mgm","81","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_4x.txt","graphics\blocks\arf_caponiersandbag_4x.mgm","45","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_1x.txt","graphics\blocks\arf_caponiersandbag_1x.mgm","26","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_part.txt","graphics\blocks\arf_caponiersandbag_part.mgm","187","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_05.txt","graphics\blocks\arf_hangar_05.mgm","75","terrain/static","0,501,502,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\Arf_crane_01.txt","graphics\blocksdetail\arf_crane_01.mgm","169","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_3x.txt","graphics\blocks\arf_caponiersandbag_3x.mgm","13","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_line.txt","graphics\blocks\arf_caponiersandbag_line.mgm","9","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_02.txt","graphics\blocks\arf_hangar_02.mgm","55","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Mil_barrack_02_4x.txt","graphics\blocks\mil_barrack_02_4x.mgm","15","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\Arf_gate_01.txt","graphics\blocksdetail\arf_gate_01.mgm","3","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_tower_04.txt","graphics\blocks\arf_tower_04.mgm","15","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Mil_camonet_3x.txt","graphics\blocks\mil_camonet_3x.mgm","93","terrain/static","0,501,502,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_01open.txt","graphics\blocks\arf_hangar_01open.mgm","10","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_03_2x.txt","graphics\blocks\arf_hangar_03_2x.mgm","104","terrain/static","0,501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\arf_tower_03.txt","graphics\blocks\arf_tower_03.mgm","22","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\kor_sight_seoul_terminal.txt","graphics\blocks\kor_sight_seoul_terminal.mgm","3","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_03.txt","graphics\blocks\arf_hangar_03.mgm","55","terrain/static","0,501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_02_2x.txt","graphics\blocks\arf_hangar_02_2x.mgm","36","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponiersandbag_5x.txt","graphics\blocks\arf_caponiersandbag_5x.mgm","79","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierpsp_4x.txt","graphics\blocks\arf_caponierpsp_4x.mgm","44","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierpsp_line.txt","graphics\blocks\arf_caponierpsp_line.mgm","10","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_01.txt","graphics\blocks\arf_hangar_01.mgm","3","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_01_5x.mgm","26","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_01.mgm","236","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_01_3x.mgm","17","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_02.mgm","233","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_03.mgm","149","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_04.txt","graphics\blocks\arf_hangar_04.mgm","5","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Mil_camonet_5x.txt","graphics\blocks\mil_camonet_5x.mgm","36","terrain/static","0,502,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_03_3x.mgm","6","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\arf_caponierdirt_03_5x.mgm","5","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_hangar_04_2x.txt","graphics\blocks\arf_hangar_04_2x.mgm","1","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"airfield","Airfield","Antung_AF","LuaScripts\WorldObjects\Airfields\fakefield.txt","graphics\airfields\fakefield.mgm","9","unknown","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission; C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_end5.txt","graphics\blocks\arf_lights_end5.mgm","24","terrain/static","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_side8.txt","graphics\blocks\arf_lights_side8.mgm","39","terrain/static","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_side4.txt","graphics\blocks\arf_lights_side4.mgm","22","terrain/static","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_side1.txt","graphics\blocks\arf_lights_side1.mgm","74","terrain/static","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_side2.txt","graphics\blocks\arf_lights_side2.mgm","28","terrain/static","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\windsock.txt","graphics\fixedobjects\equipment\windsock.mgm","17","unknown","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Plane","Eagle Leader","LuaScripts\WorldObjects\Planes\mig15bis.txt","graphics\planes\mig15bis\mig15bis.mgm","26","DPRK/PRC/Soviet-aligned","501,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_aasite_07.txt","graphics\blocks\mil_aasite_07.mgm","5","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\dshk-aa.txt","graphics\fixedobjects\dshk\dshk-aa.mgm","5","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\studebakerus6-refueler.txt","graphics\vehicles\studebakerus6-refueler\studebakerus6-refueler.mgm","4","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\studebakerus6-tanker.txt","graphics\vehicles\studebakerus6-tanker\studebakerus6-tanker.mgm","1","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"aircraft","Plane","NOICON","LuaScripts\WorldObjects\Planes\li2t.txt","graphics\planes\li2t\li2t.mgm","2","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\rp15-1.txt","graphics\fixedobjects\rp15-1\rp15-1.mgm","3","unknown","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\ks19.txt","graphics\fixedobjects\ks19\ks19.mgm","4","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\gaz63.txt","graphics\vehicles\gaz63\gaz63.mgm","4","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
